Time (s);Magnetic Field x (µT);Magnetic Field y (µT);Magnetic Field z (µT);Absolute field (µT)
39,76606229;-40,78079224;-41,62554932;222,0888672;229,606673
39,77599329;-40,9541626;-41,88699341;222,3570709;229,9444077
39,78592529;-40,81182861;-41,66606903;222,3066559;229,8301893
39,79585617;-40,68215942;-41,76674652;222,3790894;229,8955384
39,80578817;-40,46310425;-41,96285248;222,8175354;230,3167338
39,81571917;-40,62728882;-42,15437317;222,9143829;230,4742717
39,82565117;-40,66171265;-42,07629395;222,5649872;230,1281445
39,83558217;-40,59106445;-42,29380798;222,3996277;229,9956415
39,84551417;-40,4737854;-41,9210968;222,6768494;230,1749007
39,85544517;-40,84173584;-42,06443787;222,2171936;229,8215513
39,86537717;-40,61499023;-41,63316345;222,7533264;230,2215067
39,87530817;-40,61499023;-41,63316345;222,7533264;230,2215067
39,88524017;-40,56378174;-41,96766663;222,792099;230,3107136
39,89517117;-40,50701904;-41,80793762;222,6406097;230,1251037
39,90510317;-40,62582397;-41,99658203;222,6997986;230,2376398
39,91503417;-40,6595459;-41,91213989;222,5903015;230,1222903
39,92496617;-40,96646118;-41,85222626;222,6833649;230,2558159
39,93489717;-40,77786255;-42,01300049;222,7425995;230,3089054
39,94482917;-40,58926392;-42,18785858;222,3661346;229,9434748
39,95476017;-40,42449951;-42,01765442;222,421051;229,9363986
39,96469217;-40,57290649;-42,21784973;222,1426697;229,7300008
39,97462317;-40,64108276;-41,95121002;222,0291748;229,5834404
39,98455517;-40,65707397;-41,79983521;222,2172089;229,7405315
39,99448617;-40,54220581;-41,67342377;222,3517151;229,8273915
40,00441817;-40,6890564;-41,79718781;221,8531189;229,3935714
40,01434917;-40,62512207;-42,05889893;222,2251434;229,7898298
40,02428117;-40,38964844;-42,01572418;222,3808136;229,8909982
40,03421217;-40,58294678;-41,78594971;222,4934082;229,9920822
40,04414417;-40,5324707;-42,11651611;222,795166;230,3353384
40,05407517;-40,37747192;-41,80890656;222,7519379;230,2102316
40,06400717;-40,50198364;-41,92353821;222,4819641;229,9917783
40,07393817;-40,46765137;-41,82199097;222,1466827;229,6428932
40,08387017;-40,57116699;-42,02698517;221,8650665;229,4262296
40,09380117;-40,45346069;-42,07067871;222,1683044;229,706726
40,10373317;-40,61343384;-42,07971191;222,3620758;229,9240003
40,11366417;-40,3901062;-41,80776978;222,2766113;229,7523498
40,12359617;-40,66705322;-41,79235077;222,5728302;230,084929
40,13352717;-40,59805298;-41,72704315;222,2257233;229,7250968
40,14345917;-40,6423645;-42,07969666;222,6700287;230,2269409
40,15339017;-40,57894897;-42,12587738;223,0298462;230,5722293
40,16332217;-40,60351563;-42,36205292;223,246109;230,8289717
40,17325317;-40,45684814;-42,12326813;222,6176453;230,1515637
40,18318517;-40,66329956;-42,28417206;222,3265076;229,9359283
40,19311617;-40,49151611;-42,08248901;222,8529358;230,3777979
40,20304817;-40,79470825;-42,24323273;222,9411926;230,5460351
40,21297917;-40,68405151;-42,13559723;222,9337311;230,4995641
40,22291117;-40,91390991;-42,32263947;223,0608215;230,6973861
40,23284217;-40,80023193;-42,03928375;222,4553833;230,0399049
40,24277417;-40,68927002;-42,11650085;222,3982849;229,9791588
40,25270517;-40,62835693;-41,82424164;222,469574;229,9840036
40,26263717;-40,60223389;-41,98007965;222,2570801;229,8022588
40,27256817;-40,59301758;-42,1463623;222,6496887;230,2107574
40,28250017;-40,80700684;-42,16208649;223,0754089;230,6631557
40,29243117;-40,42712402;-42,30613708;222,4654846;230,0327225
40,30236317;-40,68045044;-42,08721161;222,7277527;230,2908688
40,31229417;-40,29257202;-42,172966;222,6156616;230,1299268
40,32222617;-40,54440308;-42,1700592;222,3829498;229,948557
40,33215717;-40,58041382;-41,9546051;222,7112427;230,2330482
40,34208917;-40,80099487;-42,08843994;223,0438385;230,6181082
40,35202017;-40,71435547;-41,88121796;222,2054138;229,7540883
40,36195217;-40,75643921;-42,17837524;222,2246094;229,8344615
40,37188317;-40,60055542;-42,02368927;222,2165833;229,7707671
40,38181517;-40,61630249;-42,31262207;222,2767639;229,8847576
40,39174617;-40,25469971;-41,96499634;222,1874084;229,6709521
40,40167817;-40,62023926;-42,21149445;222,6334076;230,2117466
40,41160917;-40,38821411;-42,11845398;222,2852631;229,8171233
40,42154117;-40,78799438;-42,15029144;222,4147797;230,0187857
40,43147217;-40,60549927;-41,97393036;222,1366425;229,685231
40,44140417;-40,78311157;-42,26969147;222,5123291;230,134147
40,45133517;-40,41348267;-42,22135925;222,4742432;230,0232198
40,46126717;-40,50326538;-42,29085541;222,3300781;229,9123629
40,47119817;-40,45056152;-41,91025543;222,1567078;229,6656706
40,48113017;-40,69778442;-41,95797729;222,0709229;229,6350938
40,49106117;-40,56686401;-42,15916443;222,1799774;229,7542338
40,50099317;-40,81057739;-42,23442841;222,2503357;229,8792333
40,51092417;-40,48031616;-42,03118134;222,0108795;229,5519698
40,52085617;-40,64611816;-42,25035095;221,8247375;229,4415247
40,53078717;-40,45193481;-42,19737244;221,8542023;229,4259452
40,54071917;-40,46755981;-42,47794342;221,602951;229,2375776
40,55065017;-40,49932861;-42,14228821;222,0375214;229,6014568
40,56058217;-40,74188232;-42,1944046;222,1408234;229,7538121
40,57051317;-40,39779663;-42,11528778;222,0995941;229,6386491
40,58044517;-40,65228271;-42,16648102;222,2110291;229,8006998
40,59037617;-40,46792603;-42,12543488;222,3011017;229,8477433
40,60030817;-40,76464844;-42,13405609;222,1170654;229,7238037
40,61023917;-40,6882019;-41,98099518;222,1237183;229,6886587
40,62017117;-40,74337769;-42,01692963;222,4677429;230,0376966
40,63010217;-40,56680298;-42,12969971;222,0545349;229,6275105
40,64003417;-40,38638306;-42,3144989;222,1786194;229,7496804
40,64996517;-40,355896;-41,97109985;221,9084625;229,420002
40,65989717;-40,79458618;-42,05249786;222,1914978;229,7861452
40,66982817;-40,46118164;-42,17749786;222,177948;229,7369999
40,67976017;-40,65307617;-42,0446701;222,0982361;229,6694437
40,68969117;-40,63168335;-41,78987122;222,1085968;229,6291702
40,69962317;-40,68051147;-42,07385254;222,2241821;229,8014365
40,70955417;-40,44467163;-41,7516098;222,4802856;229,9487897
40,71948617;-40,92843628;-42,21774292;222,220459;229,8682386
40,72941717;-40,66955566;-41,66913605;222,2800293;229,7797665
40,73934917;-40,63247681;-42,25778961;222,2400818;229,8420608
40,74928017;-40,29690552;-41,94897461;222,1934967;229,6813163
40,75921217;-40,52172852;-42,39012909;222,6522522;230,245432
40,76914317;-40,50775146;-41,90172577;222,2147827;229,7303685
40,77907517;-40,52645874;-42,42821503;222,1329498;229,7511582
40,78900617;-40,51837158;-42,12743378;221,8972778;229,4664704
40,79893787;-40,58322144;-41,92372131;222,1800842;229,71414
40,80886888;-40,30743408;-41,86727142;221,973114;229,4550523
40,81880087;-40,50991821;-42,11479187;222,4207458;229,9689052
40,82873188;-40,27560425;-41,92990112;222,018631;229,5049311
40,83866388;-40,55123901;-42,27157593;222,3253632;229,9127144
40,84859487;-40,38400269;-41,8753891;222,6772003;230,1511491
40,85852688;-40,60754395;-42,3401947;222,3909912;229,9987341
40,86845787;-40,60754395;-42,3401947;222,3909912;229,9987341
40,87838988;-40,38665771;-41,9940567;222,2588806;229,7685638
40,88832088;-40,53918457;-42,19080353;222,6383972;230,1984911
40,89825287;-40,41540527;-41,97885132;222,9638977;230,4528772
40,90818388;-40,7036438;-42,26654816;222,7969818;230,3947543
40,91811587;-40,63870239;-42,12322235;222,3444061;229,9193444
40,92804688;-40,61227417;-42,21413422;222,6641541;230,2405599
40,93797888;-40,60388184;-41,90650177;222,350235;229,8792229
40,94790987;-40,66397095;-42,16753387;221,9139862;229,5157439
40,95784188;-40,33731079;-41,88169861;222,1181183;229,6032095
40,96777287;-40,73739624;-42,14755249;222,7584534;230,3416597
40,97770488;-40,48141479;-41,7804718;222,5987701;230,0751295
40,98763588;-40,50598145;-42,23199463;222,6398773;230,2016309
40,99756787;-40,44772339;-41,98679352;222,6934052;230,1983098
41,00749888;-40,64245605;-42,45461273;222,2225952;229,863188
41,01743087;-40,63851929;-41,81850433;221,8119049;229,3486379
41,02736288;-40,46520996;-42,27210999;222,5276489;230,0932833
41,03729388;-40,42852783;-41,89731598;222,7444763;230,2280449
41,04722587;-40,66217041;-42,01955414;222,3480682;229,9080653
41,05715688;-40,50134277;-41,64819336;222,2990723;229,7646803
41,06708887;-40,76242065;-41,86304474;222,2208099;229,7741888
41,07701988;-40,51156616;-41,9566803;222,1256561;229,6548652
41,08695088;-40,5279541;-42,13941956;222,9394226;230,4782677
41,09688287;-40,51144409;-41,83899689;222,4023743;229,9010545
41,10681488;-40,63201904;-42,22315216;222,0981598;229,6983851
41,11674587;-40,36294556;-41,72032928;222,4409027;229,8906445
41,12667788;-40,55386353;-42,20517731;222,2830963;229,8601047
41,13660888;-40,63989258;-41,96277618;222,0382996;229,5941679
41,14654087;-40,68984985;-42,28636169;222,3150482;229,9299479
41,15647188;-40,66781616;-41,9564743;222,075882;229,6343057
41,16640387;-40,67382813;-42,28554535;222,3644409;229,9747208
41,17633488;-40,61898804;-41,75091553;221,9874573;229,502663
41,18626688;-40,73345947;-41,9850235;221,9282837;229,5084313
41,19619787;-40,34365845;-41,79029083;222,243103;229,7085894
41,20612988;-40,77740479;-42,12123108;222,4092255;230,0062139
41,21606087;-40,45303345;-41,88793182;223,0203857;230,4975905
41,22599288;-40,58151245;-42,38005829;223,111084;230,6978203
41,23592388;-40,53207397;-42,0176239;222,7220154;230,246446
41,24585587;-40,49658203;-42,38240051;222,6268463;230,2150163
41,25578688;-40,3793335;-42,06391907;222,3862762;229,9032834
41,26571887;-40,54351807;-42,27022552;222,4313354;230,0135818
41,27564988;-40,33624268;-41,90904999;222,6750946;230,1468633
41,28558188;-40,58117676;-42,03760529;222,7619629;230,2973823
41,29551287;-40,43869019;-41,95877838;222,3857117;229,8939571
41,30544488;-40,51104736;-42,28112793;222,4406586;230,0188804
41,31537587;-40,26568604;-41,80262756;222,5042725;229,9498563
41,32530788;-40,5098877;-42,42328644;222,7060699;230,3014977
41,33523888;-40,51489258;-41,96372223;222,4526215;229,9729969
41,34517087;-40,540802;-42,13567352;222,727478;230,2748381
51,57239096;-49,0894165;-45,67247772;320,8287659;327,7603439
51,58232196;-49,01245117;-45,6932373;321,2999878;328,2130017
51,59225396;-49,0892334;-45,80667877;321,258667;328,1998412
51,60218496;-48,97988892;-45,59470367;321,3918152;328,2843362
51,61211696;-49,15237427;-46,30719757;321,1313477;328,1549251
51,62204796;-49,0480957;-45,86782074;321,4095459;328,3499183
51,63197896;-48,98876953;-45,74363708;321,1848755;328,1038008
51,64191096;-48,93283081;-45,80027771;321,4713745;328,3838181
51,65184196;-48,91949463;-46,01512146;321,1764526;328,1231813
51,66177396;-48,66500854;-46,03588867;321,3338013;328,2422854
51,67170496;-49,00527954;-46,22834015;321,12146;328,1121286
51,68163696;-48,9085083;-46,00291443;321,2093811;328,1520636
51,69156796;-49,18453979;-46,2296524;321,499176;328,5087821
51,70149996;-49,13671875;-46,0863266;320,9975891;327,9905774
51,71143096;-49,04333496;-45,83120728;321,2116089;328,1503405
51,72136196;-48,96356201;-45,66631317;321,3328552;328,2341335
51,73129396;-49,1920166;-45,93331909;321,3220825;328,2949969
51,74122496;-48,76153564;-45,78304291;320,6782837;327,579511
51,75115696;-49,30038452;-45,78076172;320,9434509;327,9193571
51,76108796;-48,87561035;-45,71781158;320,7116699;327,620083
51,77101996;-49,09848022;-46,05812073;320,9474487;327,9318162
51,78095096;-49,08999634;-45,59451294;321,1808777;328,0942601
51,79088296;-49,15524292;-46,19216919;321,6802673;328,6763587
51,80081396;-48,85543823;-45,9688797;321,5474548;328,4703296
51,81074496;-48,90188599;-46,03905487;321,9616089;328,8924849
51,82067696;-48,78536987;-46,05621338;322,0783997;328,9919188
51,83060796;-48,85174561;-46,09622955;321,8232727;328,7576224
51,84053996;-48,6986084;-45,89170837;321,930603;328,8113692
51,850471;-48,89520264;-46,23706055;321,6541748;328,6183421
51,860403;-48,70556641;-45,97174072;321,1484985;328,0579084
51,870334;-48,88671875;-46,07277679;321,5479736;328,4900476
51,880266;-48,92254639;-45,73213196;321,2142639;328,1210855
51,890197;-49,05438232;-45,87374115;321,3222046;328,2661903
51,900128;-48,78881836;-45,51178741;321,2084656;328,0648563
51,91006;-49,340271;-45,59853363;321,239502;328,1897412
51,919991;-49,01589966;-45,46315002;320,9167786;327,806399
51,929923;-49,0710144;-45,59548187;320,4829712;327,4083799
51,939854;-48,82748413;-45,60407257;320,7301636;327,6151591
51,949786;-48,96560669;-45,74052429;320,8285828;327,7511338
51,959717;-48,90881348;-45,53426361;321,2094116;328,086768
51,969648;-49,07202148;-45,80093384;320,907135;327,8523725
51,97958;-48,9586792;-45,71096039;320,9087219;327,8244225
51,989511;-49,15939331;-45,80031586;320,7515564;327,7130999
51,999443;-48,67980957;-45,62314606;320,9120483;327,7739131
52,009374;-48,97210693;-45,80764008;320,4598389;327,4005429
52,019306;-48,75997925;-45,77424622;320,3776245;327,2837293
52,029237;-48,97241211;-45,70318604;320,5612488;327,4852555
52,039169;-48,97241211;-45,70318604;320,5612488;327,4852555
52,0491;-48,7492981;-45,64550781;320,9740601;327,8480649
52,059031;-49,18508911;-45,62953949;320,6746216;327,6178273
52,068963;-48,90335083;-45,51696014;321,1828003;328,0574989
52,078894;-49,09222412;-45,67895508;321,1228638;328,0495497
52,088826;-49,02438354;-45,61846161;320,8102112;327,724924
52,098757;-49,28344727;-45,81204224;321,0003662;327,9768841
52,108689;-48,78009033;-45,84481812;320,9841309;327,8903122
52,11862;-48,98876953;-45,96100616;321,313385;328,2599656
52,128552;-48,74752808;-45,82842255;321,6685181;328,5531941
52,138483;-48,87023926;-46,02390289;321,3584595;328,2952321
52,148414;-48,71286011;-46,00619507;321,5805054;328,4867336
52,158346;-48,7456665;-45,89767456;321,4024048;328,3020596
52,168277;-48,5043335;-45,89518738;321,4915161;328,3532146
52,178209;-48,68978882;-46,02848816;321,6275635;328,532505
52,18814;-48,52371216;-45,92446136;321,1387329;328,0147749
52,198072;-48,90631104;-45,941185;321,3375549;328,2685546
52,208003;-48,58395386;-45,7999649;321,1960144;328,0623676
52,217934;-49,08615112;-45,76229095;321,1002197;328,0380902
52,227866;-48,89663696;-45,45809174;320,8982239;327,7697199
52,237797;-49,10147095;-45,50889587;321,3592529;328,2587143
52,247729;-49,05999756;-45,47891235;321,1454468;328,0390416
52,25766;-49,10379028;-45,5369873;321,0524597;327,9626218
52,267592;-48,92425537;-45,46030426;320,8531189;327,7299894
52,277523;-49,02630615;-45,75328827;321,0351563;327,9641957
52,287455;-48,73330688;-45,49636841;320,7114258;327,5678149
52,297386;-48,94036865;-45,86888123;321,3826294;328,307643
52,307317;-48,82806396;-45,95671844;321,4599915;328,3789365
52,317249;-48,85409546;-46,32587433;321,0116577;327,9958745
52,32718;-48,4916687;-45,91576385;320,9803467;327,8537513
52,337112;-48,84255981;-46,22227478;320,953064;327,9221914
52,347043;-48,68365479;-45,93947601;321,2006226;328,1011637
52,356975;-48,86978149;-46,27803802;320,9154968;327,8973444
52,366906;-49,00811768;-45,8044281;320,9593811;327,8944427
52,376837;-48,96948242;-45,70426941;320,9666443;327,8818037
52,386769;-48,68365479;-45,73428345;321,2359619;328,1070956
52,3967;-49,00823975;-45,9664917;321,5808411;328,5254378
52,406632;-48,99194336;-45,63037109;321,3768311;328,2764214
52,416563;-49,04507446;-46,09529877;321,5203552;328,4897787
52,426495;-48,8795166;-45,71514893;321,4609985;328,3538572
52,436426;-49,00344849;-45,98440552;321,20224;328,1566432
52,446358;-48,84320068;-45,7869873;320,9277344;327,8364183
52,456289;-48,88183594;-46,15919495;321,4264221;328,3824752
52,46622;-48,69900513;-45,87003326;321,6045227;328,4891506
52,476152;-48,81207275;-46,1889801;321,1414185;328,0973194
52,486083;-48,71994019;-45,99678802;321,4682007;328,3765234
52,496015;-48,90838623;-46,43688965;321,2081299;328,2119402
52,505946;-48,83483887;-45,98921204;321,4396667;328,3645969
52,515878;-48,98208618;-45,94231415;321,3781128;328,3197106
52,525809;-48,93649292;-45,6415329;321,365448;328,2585582
52,535741;-49,07653809;-45,91252136;321,613678;328,560229
52,545672;-48,99261475;-45,46424866;321,4616699;328,3365338
52,555603;-49,14501953;-45,72189331;321,024353;327,9670101
52,565535;-49,01547241;-45,52437592;321,2824707;328,1728376
52,575466;-48,94470215;-45,86643219;321,1481323;328,0783997
52,585398;-49,04025269;-45,44698334;321,301239;328,1841874
52,595329;-49,09576416;-45,75382996;320,8612366;327,8044236
52,605261;-49,03530884;-45,47629547;320,6801147;327,5794422
52,615192;-49,23162842;-46,10274506;320,9260559;327,9371124
52,625124;-48,94665527;-45,56624603;321,244873;328,1315686
52,635055;-48,80877686;-46,11378479;321,5105286;328,4475572
52,644986;-48,75686646;-45,60438538;321,6369019;328,4924484
52,654918;-48,92633057;-45,92520142;321,4210815;328,3510646
52,664849;-48,87988281;-45,87466431;321,5808105;328,4934482
52,674781;-48,97918701;-46,1460495;321,8609314;328,820434
52,684712;-48,92996216;-45,98321533;321,5335999;328,4698664
52,694644;-48,81079102;-46,14653778;321,558197;328,4991177
52,704575;-48,69152832;-45,71700287;321,6740112;328,5347452
52,714506;-48,94540405;-45,89777374;321,796051;328,7171378
52,724438;-48,84075928;-45,77811432;321,65979;328,5514816
52,734369;-49,04998779;-46,07555389;321,5593872;328,5259464
52,744301;-48,90551758;-45,44491577;321,2695923;328,1328099
52,754232;-48,92340088;-45,98046112;321,594696;328,52831
52,764164;-48,8453064;-45,99462128;321,1288452;328,0626531
52,774095;-48,97583008;-46,12251282;321,0072021;327,9810085
52,784027;-48,84558105;-45,82975006;321,4959717;328,3990204
52,793958;-49,00479126;-46,03366089;321,7399597;328,6900807
52,803889;-48,74612427;-45,63935089;321,6515503;328,5100528
52,813821;-49,10327148;-45,99724579;321,6167297;328,5790601
52,823752;-48,90945435;-45,51805878;321,1748047;328,0507332
52,833684;-49,01919556;-46,2086792;321,3677368;328,3524719
52,843615;-48,85845947;-45,76156616;321,0155334;327,9210922
52,85354712;-49,05841064;-46,09165955;321,023468;328,0049325
52,86347812;-48,81988525;-45,86470795;320,9846191;327,8994943
52,87340912;-48,95748901;-46,07994843;321,2388611;328,1990299
52,88334112;-48,77349854;-45,95106506;321,1696167;328,0857772
52,89327212;-49,11914063;-46,38357544;321,3476257;328,3723841
52,90320412;-48,74755859;-45,80627441;321,0641479;327,9584217
52,91313512;-48,865448;-46,22954559;321,3755798;328,3401684
52,92306712;-48,8338623;-45,76309204;321,386261;328,2805743
52,93299812;-48,86279297;-46,14360809;321,5375977;328,4862734
52,94293012;-48,73568726;-45,51591492;321,2544556;328,1025616
52,95286112;-48,86291504;-45,92527008;321,3152161;328,2379975
52,96279212;-48,57394409;-45,75926208;320,75177;327,620262
52,97272412;-48,95074463;-46,05101013;321,2368164;328,1919608
52,98265512;-48,64871216;-45,61571503;321,5160522;328,3596542
52,99258712;-48,93365479;-45,74294281;321,4810791;328,3854498
53,00251812;-48,68136597;-45,4478302;321,0499573;327,8848208
53,01245012;-49,00842285;-46,24093628;320,7694702;327,7698929
53,02238112;-48,79776001;-45,94494629;320,9105225;327,8349019
53,03231312;-48,96466064;-46,19104004;321,5679626;328,5378285
53,04224412;-48,96466064;-46,19104004;321,5679626;328,5378285
53,05217512;-48,76953125;-45,71453094;321,4163208;328,2936746
53,06210712;-49,07150269;-45,89659119;321,3048706;328,2549761
53,07203812;-48,88607788;-45,57532501;321,3951721;328,2709483
53,08197012;-49,24633789;-45,83995819;320,9971313;327,9720444
53,09190112;-48,86413574;-45,43074036;321,3222351;328,1762251
53,10183312;-48,90518188;-46,08396912;321,4274902;328,3764311
53,11176412;-48,75924683;-45,69156647;320,7372437;327,6241183
53,12169612;-48,82141113;-45,80485535;321,2321472;328,133673
53,13162712;-48,71447754;-45,59029388;321,2122192;328,0683846
53,14155812;-48,98995972;-46,28570557;321,3153687;328,3077045
53,15149012;-48,82522583;-45,5687027;321,6255188;328,4865046
53,16142112;-49,02575684;-46,04679871;321,2476807;328,2132003
53,17135312;-48,51358032;-45,73778534;321,2902527;328,1355497
53,18128412;-48,78747559;-46,1550827;321,0129089;327,9631033
53,19121612;-48,79446411;-45,55805206;320,9412537;327,8105003
53,20114712;-49,22537231;-45,99879456;321,1599731;328,1505062
53,21107812;-48,86694336;-45,4500885;321,034729;327,8978285
53,22101012;-48,96975708;-45,90231323;321,0287476;327,9702978
53,23094112;-48,98284912;-45,10746765;321,0890503;327,9209987
53,24087312;-49,29638672;-45,80947113;320,9734497;327,9521258
53,25080412;-49,08883667;-45,18056488;320,9211426;327,7825149
53,26073612;-49,19491577;-45,78013611;321,2888489;328,2415041
53,27066712;-49,0730896;-45,45633698;320,9960632;327,8916274
53,28059912;-49,20767212;-45,83607483;320,9282532;327,8982837
53,29053012;-48,67599487;-45,45794678;320,8869019;327,7257713
53,30046112;-48,99484253;-46,18603516;321,4093323;328,3863629
53,31039312;-48,79998779;-45,83889771;320,7253418;327,6391128
53,32032412;-48,99716187;-46,29869843;321,2520142;328,2486069
53,33025612;-48,83926392;-45,75376129;321,4295654;328,3224724
53,34018712;-48,962677;-45,89032745;320,9567261;327,897066
53,35011912;-48,7666626;-45,47398376;320,96698;327,8198786
53,36005012;-48,95568848;-45,87916565;321,3036804;328,2340816
53,36998112;-48,83465576;-45,66155243;321,4002075;328,2802071
53,37991312;-48,98547363;-45,89354706;321,5670776;328,4983709
53,38984412;-48,73886108;-45,52160645;321,1484985;328,0000783
53,39977612;-48,96481323;-45,98384094;321,146698;328,0964312
53,40970712;-48,7713623;-45,53648376;321,40802;328,2610736
53,41963912;-48,96209717;-46,02252197;321,2905579;328,2422612
53,42957012;-48,70172119;-45,76028442;321,314209;328,1900093
53,43950212;-49,12915039;-46,05948639;321,0994263;328,0853414
53,44943312;-48,86990356;-45,60643768;320,6043091;327,4986071
53,45936412;-49,1026001;-45,78240204;320,7762146;327,7262173
53,46929612;-48,84841919;-45,46518707;320,8397522;327,7062677
53,47922712;-48,89086914;-46,07872772;320,6572876;327,6196916
53,48915912;-48,57369995;-45,42449951;320,9234009;327,7416951
53,49909012;-48,81256104;-45,83882141;321,02771;327,9369668
53,50902212;-48,79168701;-45,65848541;320,8583374;327,742885
53,51895312;-48,94024658;-45,85725403;320,7458496;327,682675
53,52888512;-48,59988403;-45,55737305;320,8137207;327,6566287
53,53881612;-48,98803711;-45,70011902;320,5725098;327,4981873
53,54874712;-48,89782715;-45,21714783;321,3204041;328,1499505
53,55867912;-48,89425659;-45,62208557;321,1211853;328,0104246
53,56861012;-48,87402344;-45,28634644;320,6246338;327,4747
53,57854212;-48,9992981;-45,90583801;321,3497314;328,2893953
53,58847312;-48,93212891;-45,66955566;321,1575317;328,0582597
53,59840512;-49,01791382;-45,83660126;321,2885132;328,2225748
53,60833612;-48,81692505;-45,77058411;321,059906;327,9596039
53,61826812;-48,85891724;-46,03679657;321,2644653;328,2033472
53,62819912;-48,94326782;-45,91944122;321,3825073;328,3150234
53,63813012;-48,91204834;-46,097435;321,7221069;328,667729
53,64806212;-48,70031738;-45,8427124;321,6915894;328,5707745
53,65799312;-48,73080444;-46,14389038;321,1469421;328,0843007
53,66792512;-48,8581543;-45,87755585;321,1039124;328,0237673
53,67785612;-48,90029907;-46,04257202;321,3031921;328,2482277
53,68778812;-48,61383057;-45,90470123;321,7190552;328,5935127
53,69771912;-48,75915527;-46,01146698;321,8381958;328,7466115
53,70765012;-48,75036621;-45,8602829;322,039917;328,9216805
53,71758212;-48,94467163;-46,01612854;321,4307861;328,3760272
53,72751312;-48,77056885;-46,10328674;321,5563965;328,485308
53,73744512;-48,97558594;-46,12189484;321,2901611;328,2578329
53,74737612;-49,05755615;-45,7575531;321,1971436;328,1280276
53,75730812;-49,01071167;-45,80323029;320,847168;327,7848242
53,76723912;-49,09268188;-45,71372223;320,84021;327,7777847
53,77717112;-48,97729492;-45,66114807;320,919281;327,8305977
53,78710212;-48,94299316;-45,62986755;320,7842712;327,6889532
53,79703312;-49,00622559;-45,86485291;320,9552002;327,8985139
53,80696512;-48,86828613;-45,71455383;321,0120239;327,9125635
53,81689612;-48,89395142;-45,94690704;321,2701111;328,2014946
53,82682812;-48,83779907;-45,91178131;321,047699;327,9704976
53,83675912;-48,96514893;-45,80856323;321,0290222;327,9567706
53,84669112;-48,88977051;-46,06719971;321,1826782;328,1321522
53,85662187;-48,73831177;-46,25383759;321,3202515;328,2705356
53,86655287;-48,8515625;-45,954216;321,2264099;328,1534268
53,87648487;-48,87142944;-46,00737762;321,1408691;328,0801019
53,88641587;-48,93768311;-45,82455444;321,1855774;328,1081556
53,89634787;-48,94732666;-45,73407745;321,5147705;328,4192356
53,90627887;-49,10235596;-45,71237946;321,1639099;328,0959007
53,91621087;-49,19421387;-45,73444366;320,9474182;327,9008315
53,92614187;-48,77926636;-45,76879883;320,7562561;327,6564902
53,93607387;-49,05163574;-45,76890564;320,9548645;327,8915686
53,94600487;-49,13748169;-45,83493042;321,1737671;328,1279044
53,95593587;-49,18991089;-46,11496735;321,4710999;328,4659885
53,96586787;-49,12197876;-45,79360199;321,2644043;328,2085317
53,97579887;-49,04751587;-46,09996796;320,9976501;327,9792025
53,98573087;-48,88223267;-45,67549133;321,1802368;328,0738754
53,99566187;-48,97039795;-45,91387177;321,1846008;328,1245668
54,00559387;-49,23846436;-46,08860779;321,0697632;328,0767882
54,01552487;-49,0741272;-46,10118103;321,0375977;328,0224504
54,02545687;-49,05471802;-45,95857239;321,0800781;328,0411137
54,03538787;-48,88897705;-45,86439514;321,160553;328,0819648
54,04531887;-48,88897705;-45,86439514;321,160553;328,0819648
54,05525087;-48,95556641;-45,66421509;321,0612793;327,9667866
54,06518187;-48,98382568;-45,79307556;321,2927246;328,2155326
54,07511387;-48,97958374;-45,68083191;321,2411499;328,1487687
54,08504487;-48,84222412;-45,66069794;321,5130005;328,3916437
54,09497687;-48,95303345;-45,57279968;321,1846313;328,0744534
54,10490787;-49,1505127;-45,59557343;320,927063;327,8550121
54,11483887;-49,2220459;-45,83384705;320,9824524;327,9531767
54,12477087;-49,15817261;-45,8090744;321,0072021;327,9643594
54,13470187;-49,34622192;-45,73700714;320,7446289;327,7255565
54,14463387;-48,91430664;-45,84140778;321,1949768;328,1162251
54,15456487;-48,98867798;-45,85315704;321,2969666;328,2287972
54,16449687;-48,96844482;-45,74721527;321,3970337;328,3089544
54,17442787;-48,95178223;-45,99450684;321,8425903;328,7771656
54,18435987;-48,92285156;-45,94931793;321,6463623;328,5744476
54,19429087;-48,91516113;-45,83914185;321,4702454;328,385503
54,20422187;-49,00570679;-45,73688507;321,5996094;328,511386
54,21415387;-49,12619019;-45,72850037;321,4776001;328,4087783
54,22408487;-49,0302124;-45,55589294;321,5242615;328,416126
54,23401687;-49,04751587;-45,53024292;321,5405579;328,4311072
54,24394787;-48,95367432;-45,58813477;321,5238037;328,4087341
54,25387987;-49,09060669;-45,81119537;321,5772095;328,5124883
54,26381087;-49,06387329;-45,65581512;321,6858826;328,5932503
54,27374187;-49,08145142;-45,87568665;321,440155;328,3859631
54,28367387;-49,15438843;-45,81008911;321,8825989;328,8208108
54,29360487;-49,12585449;-45,95663452;321,6421814;328,6016657
54,30353687;-49,05249023;-46,02539063;321,4432983;328,4056599
54,31346787;-49,03161621;-45,9982605;321,5276489;328,481306
54,32339987;-48,7741394;-46,01119232;321,3990479;328,3188914
54,33333087;-48,74737549;-45,85533142;321,4891968;328,3813662
54,34326287;-48,61651611;-45,96031952;321,4053345;328,294541
54,35319387;-48,8130188;-45,76583099;321,3649292;328,2569722
54,36312487;-48,71685791;-45,84501648;321,3694153;328,2581284
